timestamp,speaker,words,tags
,Kazumo,"Toki. He’s, he’s a, he’s, uh, very popular, and someone that has done a lot. [sirens begin in background] He’s in Cincinnati, but Masaji, is his original name, but Stogie, everyone called him Stogie. But anyhow, Stogie and I were buddy-buddies. He was going to the Buddhist Church, and I was happened to be going to the Methodist Church. He says, [sirens end] “Kaz, why don’t you come to the Buddhist Church? We’ve got movies over there! [laughter] You know, during classes and all that, we have movies.” And I said, “Yeah, maybe I’ll go.” So I, I went to the Buddhist Church. Well Stogie, a few years later, he’s, goes to Methodist Church. So you can see how I, you know, I, I kind of flipped around. But then I became a pretty, I became a good Buddhist Church citizen. Not a religious citizen, but a good citizen, because I was active in the activities, my sports was with the Bu-, the Busei group, and all of that. And I have to say, that’s not just Kaz Horita, a number of the-. But, all during my school years, all during my time in Tacoma, my friends were just mixtures. I mean, I, I had a, I played a lot of baseball with George Omori, he went to the Methodist Church, he, he was, but a good buddy. My early years, with Mas Jinguji, he was Methodist. But again, lots of my good friends, again, were Buddhists, and that, I mean, well of course with the Budd-, playing ball together and all that kind of stuff… So you know, I personally found, I don’t know that I even realized that until I read it.",
,Lisa,"Well you’ve also commented on how Tacoma seems unique in that the people have kept in touch, and there have been reunions, so we’re trying to kind of understand why, why that’s the case. What it was about the community there that has kept people so connected, and is there anything in particular about the language school that has created that?",
,Kazumo,"Some of it could be the language school, mainly because, again, it was the language school, but I think, I think one of the big reasons for it is-. And I, I, this is kind of interesting, because at one of the reunions I made a presentation or a speech, which in fact was taped, but what I said was, you know, it’s great that we’re here, and all that, but one of the reasons why we are here, I think, is that we – our population wasn’t that big – we had knowledge of, even only by name, of all the families around there, and for, for a reunion, all of a sudden we became a family. And so that when we said, “We’re going to have a reunion,” all of a sudden the family was going to be together.",
,Kazumo,"Now contrast that to the other community that I know pretty well, which is Seattle. Seattle can’t have a reunion or… because, well, why? Because there’s groups. In Seattle there’s groups, because they’re so big. Eight thousand people, you obviously have groups. And so it’s hard to have – now if Seattle, if one little group says, “We’re going to have a reunion,” well the people there belong to such-and-such a church, or something like that, I think you can accomplish it. But they can’t accomplish a big one. Tacoma can, and I, my theme on that was, and I had many people that came up to me, “Kaz, you’re so right. By gosh, we’re a family.”",
,Kazumo,"That’s a-, back where we had our first reunion in 1977, the fellow who’s the editor of the Pacific Citizen, which is the newspaper for the JACL, he says, “Kaz,” Harry Hodae, is his name. But Harry told me, “Kaz, Tacoma was one of the first cities to have a reunion. In fact, if not the first, I think there’s some small communities ahead of you,” but we were really the first, you know, fairly major group to have a reunion. And Harry said, “Kaz, why don’t you write something about that reunion.” So I did write an article, and I talked about, number one, here was Tacoma that got together. And one of the nice things about it, I said, “You know, we have many reunions.” We had a Nakamura family and a Nakamura families got together. The Kubo family, they came from New York, you know, and this is not, see a family is not necessarily just that single parent, ‘cause there’s cousins and stuff. They’re all family. The Nakamura, there’s one family, and there’s another family, and there [demonstrating on fingers]. But that whole group, they got together, they had a reunion here, a family reunion. And I wrote up all of this, and how great it was. And again, I got, number one, the editors thought it was fantastic that I wrote the thing, but more than that, people in Tacoma, they wrote to me and says, “Kaz, thank you for bring-, putting this article together, because that was great, you know.” So I got complimented on that. But I think, going back to the question, I think part of it is we’re just the right size. I mean, if you had, if you, if we were much smaller, if we were only 200 people in it, you know, well you could have a reunion, but it’s not like having that--. We’ve, the first reunion I, that, that, I think, you know, because we were inviting people from the outer areas like Fife and all that, I think we had about 600 people in that first reunion. It was a big group. I don’t know, I mean people in Tacoma know better than I do what the number was. There was a big group there. Yeah, but so to get back to that, that’s the reason for it. But we are a family.",
1:54:51,Kazumo,"And I think, and we’ve tried to keep, you know, one of the things that…and this probably, I, I hurt people like Dr. Munekata, and maybe Teddy, because one of the things that’s happening now is when we have a reunion, it’s hard to, we just don’t have the manpower to get a big reunion anymore. I mean, there just aren’t people to handle the preparation, and all that. So then it becomes small. So now it’s becoming more if, when we saw we have a reunion, like this last one that we had there, we just had a few people there. And they become a smaller group. It doesn’t bring in the whole outside. So it’s becoming smaller. But only because we just don’t have the ability to get a big reunion. There’s no one that’s going to lead it. You need a leader. [general laughter].",
,Mary,"One, one of the things that you’ve talked about as we’ve kind of been doing this, is the results of the language school and how that’s carried on into the future. What do you think about that?",
,Kazumo,"Well, again, look back. Eight-hundred people, and you say, well what, what’s happened? I may be wrong on this; I may be prejudiced on this, but I feel that that group, we’ve had a lot of successes, peop-. Some of it could be timing, because now, you know, the one thing that war, and the fact that we had to move out, has made it so that I don’t know if all of those same people would have done the same thing, you know, having had a different environment in the whole--. But anyhow, I look around and I say, look, look at all these people. There’s people that have become doctors, there’s people that have become a court judge, there’s people that have become professors, there’s…and, and the, big business, all of these things… From 800 people, I think that the success rate, if you want to call it, or a success percentage, has been great. Well what’s the reason for this? It’s certainly not 100% because of Japanese school, but I think a lot of that has to do with just the way we were educated. Just our background, just edu-, uh, the need for becoming educated, need for-, and how important those things are.",
,Kazumo,"And you look at, for example, one of the questions you asked is, well, how do you get to that kind of a feel? Well, for me, one of the things is who do you, who did you look up to? And that question is-. And I looked up to, my dad told me to look up to, but I also did look up to, people-, the first one is Seiji Konzo. He be-, he was the professor, and he was one of the primary movers of air conditioning, all that, heating systems and all that. He went to the University of Washington – this was very early – he, he’s one of those that’s twenty years or older than I am, or something like that, I don’t know exactly. But it just so happens that Seiji Konzo family lived right next door to us when I, when we lived on 15th, between 15th--. Konzos were our neighbors. And they had two daughters and a son. I really didn’t even know Seiji Konzo, because he was already college and past when I was a kid, young kid. But still, I heard Seiji Konzo. Mrs. Konzo, his mother, used to work for my dad. But anyhow, he was, I looked to him, I said, that’s the kind of thing, somewhere along the line, if I could do it, I wanted-. I looked at, and now this is closer age, people who were maybe five years before me, or something. But I saw three, all three of them about the same age, one was Dr. Tomaki, he became a doctor, he be-, and it just happened he was in Pennsylvania. Juro Kubo, Gerald Kubo, he became, again, he was an engineer, he also became a professor in engineering. Highly rec-, considered, highly considered. Then the other one was Clifford, he was Iwao in those days, but Iwao Ueda.",
2:00:00,Kazumo,"Now Iwao’s mother also worked for us, my dad. And, uh, but he went to, first he went to Wisconsin, and became a literature major, but then he decided to become a doctor, and he became a doctor. He eventually ended up down at, what’s, what’s the big operation in California, the medical...",
,Lisa,"San, San Francisco?",
,Kazumo,"Yeah, but he’s outside of San Francisco, but he worked for that – oh my gosh. [scrunches up forehead with right hand in frustration] The organization that has all the healthcare and everything…",
,Lisa,"Kaiser, yeah.",
,Kazumo,"Kaiser. Yeah. But he worked for them. But, you know, and he was--. But those three were great students all high school, and everything, I mean you heard about them. And they were people that I looked up to, I know, during my younger days, you know, just looking at them, knowing what they did, saying that’s, and my dad told me, that’s what I better do. Be like that. So that’s, that’s the kind of, I think all of those, though, was the scholarship, the…getting, you saw them, even in Japanese school, you know, the Tomakis and all them, you know, I looked at what they were doing. Now they, they weren’t, I don’t know whether they were fantastic Japanese school students. I think though, they were--no question--leaders, they were people that, they weren’t bad students, I’m sure, but, they--. I don’t remember them being super-duper in Japanese. But, but something about Japanese school, and, and Yamasaki-sensei, I’m sure, had lot to do with bringing them up.",
,Background,[various muttering noises and clicking],
,Kazumo,That’s where I see them.,
,Mary,Yeah.,
,Male Voice,"Should pause this, start another tape?",
,Lisa,Okay.,
,Kazumo,Oh boy--. [Looks at watch],
,Male Voice,"Okay. [constant conversation in the background, continues for a while]",
,Lisa,So-.,
,Kazumo,You-.,
,Lisa,"So what, if anything, have you told, or would you like your children to know about growing up in Tacoma?",
,Kazumo,Growing up in Tacoma.,
,Lisa,And the language school.,
,Kazumo,"Yeah, uh, I find that very difficult to reply to now, I wish they knew everything, you know. [background conversation ends] It’s one of the things where I feel that that’s one of my failures, not being able to, be able to talk about, you know, what... Childhood, your, what kind of things did you do, what kind of things meant to you? How was Grandpa? What was Grandma like? All of these things are things, something that I believe most parents have had the problem. I, uh, and I’m not replying this in a very good way, but I live in a retirement community. One of the nicer things that I’ve seen was where one of the ladies there wrote a book about her, her and her husband’s, just the whole life. Starting with the kids, the kind of things they went through, how they went through, how Mother pulled them through a puddle or, you know, things like that.",
,Kazumo,"I, I don’t know, you would have to go through fifteen sessions like you’ve got going right now to be able to do that, and to do it right. And you’re just talking Japanese school, but you know there’s a lot of things I wish that I could leave for the records and all the things that I went through, my JACL things, my things during my work years, the kind of things that I felt very comfortable with. And so if you say “Now what part of in the early years in Tacoma, what kind of things-.” You know, I think if I had to leave something I would want to do what life was like, let’s say for my father, my mom, their suffering they went through. The kind of things they went through so that they understand what, you know, their background was. I don’t know if I’m ever going to be able to do that well, but it’d be-.",
,Kazumo,"There’s, there’s some things which I have. For example, I think I mentioned to you that the Wheaton History Center wanted my World War II times, what happened to us and all that. But of course in that history that they’d interview, I went through something just like this, but not as quite as elaborate [waves towards the camera and lights], or not with a fantastic super-photographer here that Steve is [points at Steve and laughs]. But I know that I, I’ve got a videotaped history in the Wheaton History Center about my life. But we did get back into my earlier life in that thing. Maybe there should be a lot more of those [laughs].",
,Kazumo,"But yeah, I think, you know it’s just not that, it’s…even during the kind of things, I find that the kind of nice things that happened during my consulting years, just in my last, after my retirement, is great. I mean, what I learned just going to Japan, about my ancestry, why, you know, things happened there, the kinds of things that happened there. The kids ought to know that, but I, very little of it they know, that I’m gone, they know that I’ve been on business, they know, but they don’t-. How many parents do that? How many? Very few, I think. You know, in my retirement center I asked them “How much do-.” “They don’t know anything about us.” Very few of them get a chance to-.",
,Kazumo,"The, uh, but there is a, to me there in an interesting point there, I find that the, the women, the girls and the mothers, they do a much better job of passing things along than the boys, I think as a general thing. Because maybe they’re together more. Even, even when they’re, well, I see that at where I live.",
2:07:44,Kazumo,"The mother-daughter combination is a lot, lot greater than the father-boys. Now there, I’m not going to say there isn’t any, because there is, but, but, so many of – once, even the father, who’s the one that takes care of dad, it’s usually the daughter. It’s the daughter that comes when… I’m not… There’s something wrong with us men, Steve.",
,Kazumo,"But, I didn’t answer it very well, but it’s, I wish that I could tell them a lot more about the kind of things, you know you tell them about in Japanese school and where did I bu-- wreck my elbow. Well, I wrecked it playing baseball on the side of the Japanese school there, and second base was a stone that big [holds hands apart below the camera], and I remember there was right next door to the baseball field was a house with a fenced-in area and it happened there was a dog there that got loose once in a while and came chasing boys and, you know, chasing kids, and you’re liable to get bit, and that kind of thing, I remember those [laughs].",
,Lisa,Do you remember a dog named Queenie? Some people have told us about a dog named Queenie.,
,Kazumo,"You know, I, I don’t. No, I don’t, because I don’t remember the name of the dog that-.",
,Lisa,Okay.,
,Kazumo,"But Queenie I don’t remember. I do remember the alley well, the alley that was right there behind the school.",
,Lisa,Yes.,
,Kazumo,"That was our football field. And we used to-, it was just a narrow [shapes space with his hands], so every time you went off to the side you went down the hill [drops hand imitating sliding down a hill]. I remember that, those kind of things, but, uh…",
,Lisa,"Well you also know that the building is de-, is no longer there.",
,Kazumo,Right.,
,Lisa,"And it’s been demolished, and there’s lots of talk about memorials and what can be done, and we just wanted to give you the opportunity to kind of voice – if you have an opinion about what you think should happen, and the way it should be commemorated, and the community should be commemorated.",
,Kazumo,"I, you know, I, in my, that’s one of your last questions [paging through a stapled stack of papers].",
,Lisa,Yeah.,
,Kazumo,"And what I did [sitting forward, out of camera] was I, I said well wha, wha, what would be the target of that message that you would, you know, [camera pans over to Kaz] have with a memorial or something like that? And your question says [camera zooms out to show Kaz reading from the papers], “How do you think the building site should be memorialized after the demolition?” And here’s, here’s kind of a what I’ve said, the, the, this is not, you know, put together in something that you could present, but I’ve, I’ve said something along this line:",
,Kazumo,"“Here stood the Japanese language school. During pre-World War II, many Japanese immigrants and their citiz-, citizen offsprings lived in this vicinity. Hundreds of students, after public school hours, attended school here. They learned about their ancestrial country, as well as the language. They also learned how to be better citizens of the country of their birth. Having scattered across the United States after their imprisonment, and settling in far-off and near states, and near states, the former students of the Japanese language school have achieved goals dreamed of during, during those early years. Some gave their lives for the country during the war. Others have succeeded in their careers in industry, as entrepreneurs, in management, the medical field, into professorships and high-education establishment, court judges, etc. The City of Tacoma can be proud of the history of this area and its people.”",
,Kazumo,"So I, you know I just kind of thought that that would be the theme of what might come up as you put it together.",
,Lisa,It’s wonderful and very eloquent. I hope we can take a copy.,
,Kazumo,"[Laughs and holds it out to the audience] You, you can have this whole thing, the only trouble is we haven’t gone through it with, I don’t know, you may have some questions. [Rereads his paper] I, I do, this last question I had a hard, what are they asking this for?",
,Kazumo,"“Do you have any other memories or thoughts about the Japanese language school, of growing up in Tacoma, that you would like to share?” And I say, yeah, my memories, looking up and seeing Mt. Rainier, that was great. And the other one is, you brought the daffod-, looking out to the field of daffodils, I can’t remember, I mean I can’t forget that. But those are things that I wrote down before you brought the daffodils [laughs], so that was great.",
,Kazumo,"I, I don’t know, I don’t know that there’s any secrets here, I’ve, what I’ve done is I got your questionnaire, and so I said, “Well, now, how do I best address this?” So then I said, “Well I just go ahead and answer them.” Well, my writing is, as you noticed, very lousy, so after having scribbled, I decided that I wasn’t going to able to read the scribbling anyhow, in responding to you, so what I did was I took your questions and I kind of spread them out. And then I just sort of jotted down stuff. So, for example, in your first question, I say, you ask the question, “Where were you born?” (unintelligible) and also you said, “Do you have siblings? Age, name.” Not only did I put down the name and the age, present age, but I also said how old were they when, when Pearl Harbor occurred.",
,Lisa,"Oh great, thank you.",
,Kazumo,"You know, things like that. And so, I don’t know if you-.",
,Mary,"Oh yes, for sure.",
,Kazumo,You’re welcome to-.,
,Mary,"And you know another thing, while I’m thinking of it, I don’t know if you still have a copy of the article you wrote about the reunion for the-.",
,Kazumo,I do.,
,Mary,"Cit, cit, citizen.",
,Kazumo,I do.,
,Mary,That would be great if we could have a copy of that.,
2:14:28,Kazumo,"You could, you could have a, yeah, I can send you a copy of that, because I’m sure I have it, it’s probably, it’s many years ago, so, 19- what, 77?",
,Lisa,Yes.,
,Kazumo,"So we’re talking about a newspaper, the Pacific Citizen paper is what I’ve got, you know. And I could, I could send you a… Yeah, I could, I could send that to you. I don’t know what else-.",
,Lisa,"You know, the, a copy of that oral history that you did about your war years with the Wheaton Historical Society would also be very interesting to us.",
,Kazumo,"Okay, well, now that they would have to, uh… How easy is it to make a… You know, I’m trying to think. I have the videotape of the presentation that I made to the reunion.",
,Lisa,Oh.,
,Kazumo,"And then again, but that’s, that’s on a tape. And the other one, the one for the History Center, is also on a tape. You’d have, you’d have to make a copy of that, though.",
,Mary,"Well, um.",
,Kazumo,How-.,
,Mary,"I mean you could send it to us, but it would also probably be, maybe one of your kids has a VCR and a DVD and they could-.",
,Kazumo,"They could do that easy enough, I guess, I, they could make copies. Somebody could make copies, yeah. I was wondering if-.",
,Mary,"I mean we could certainly do it, but if you didn’t want to mail them to us and be worried about them, you know, going missing or something.",
,Kazumo,"Yeah, I could see what I could do.",
,Male Voice,"Yeah, that would be better if you could do the copy-.",
,Kazumo,Copy? Okay.,
,Camera man,"But if you can’t, then we can handle it and we’ll just (unintelligible).",
,Kazumo,"Well no, I don’t have equipment to copy it. I, you know, I have video, but, CD same thing.",
,Mary,"A lot of, I don’t know, you can have that done commercially too, can’t you?",
,Camera man,"Yeah, you can take it to some kind of business that does that sort of thing.",
,Kazumo,"Yeah, I would imagine, yeah. Yeah, I haven’t even tried to look into it. I don’t know whether I, you, you may listen to the three different things and say, “By God, this one doesn’t match up with that, and that one-.”",
,Mary,We’re going to check you out [general laughter].,
,Lisa,"No, it add to the richness, so-.",
,Mary,"He said he was 83, and now it turns out that he’s-.",
,Lisa,(Unintelligible),
,Kazumo,"Yeah, he’s an old man. Don’t worry. We’re all going to live until we’re a hundred at least now, you know. You know that.",
,Lisa,Great.,
,Kazumo,"So you’ve got, you’ve got to plan your life now, be able to take care of yourself.",
,Lisa,That’s right.,
,Kazumo,‘Til you’re a hundred years old.,
,Mary,"Well my brother, my, all my grandparents died in their nineties-.",
,Kazumo,Oh.,
,Mary,"So my brother said to me, “Well Mary, we’re going to live until we’re 120,” and I said, “Well you’re right, unless we die first” [general laughter].",
,Kazumo,"You, you know that, gee gosh, this is a heck of a lot of years ago, but I went to a conference and the fellow that spoke at the conference was someone that was predicting the future. And he claims he did this, a lot of this with a computer, but anyhow, his, he said that people, by the year 2050 or somewhere in there, would be living until they’re 120, 130, 140 years old.",
,Kazumo,"So now, if you’re going to live that long, what you will do is have three separate marriages. And the first marriage is to produce your offsprings. And your second marriage is to have a great time, because that is when you’re really going to be in your prime, and be able to do all kinds of things. Then your third marriage is after you get to the point where you can’t mo-, get around too well, and now, you know, it’s your last mar- life. And so I was telling some of the people in the retirement center about this book and what I read, and how it’s going to be three marriages, and they said, “You know Kaz, I think that guy was right. Because,” he said, “in this retirement community where I live, there’s quite a number of them that are on the second marriage phase,” which is really the third phase of this story. But yeah, we’ve got, we’ve got a lot… We have a situation where they can’t come into our retirement community unless they’re married.",
,Lisa,Oh?,
,Kazumo,"And by gosh, we’ve had quite a number, and our community is only in the, we, we have 226 units, no, I’m sorry, 245 units. But it’s interesting where we have quite a number of them—maybe ten of them, not, maybe not quite that many—that, wanting to come into our community. They’ve gotten married right before they got into our community [laughter]. In fact, we had one where just recently, where two of them came in separate, they got married to get, live in another unit, so they-.",
,Lisa,That’s funny.,
,Kazumo,"But that’s you know, so when I told the story, “Kaz, I think the guy’s right!”",
,Lisa,"Well we want to thank you so much for participating and being supportive of the project, and talking with us today.",
,Kazumo,"You’re, you’re welcome.",
,Mary,Thank you.,
,Lisa,Thank you.,
,Kazumo,"Okay, well-.",
,Lisa,Great.,
,Kazumo,"As I say, you can have a copy of this-.",
,Lisa,That would be wonderful.,
,Kazumo,I’m not sure that-.,
